,sext,bpm,sext-current,amplitude,amplitude-std,phase,phase-std
301,sc222,R:HP620,0.0,0.015604382279057378,0.002399774543266398,4.1053872583223905,0.48087973256418454
302,sc222,R:HP622,0.0,0.015614948036263959,0.0023732775337041274,2.4549426945405783,0.47983220304050117
303,sc222,R:HP624,0.0,0.014643970693900527,0.002439120974387173,0.33580484862498616,0.4696600324695766
304,sc222,R:HP626,0.0,0.014453077411310683,0.0025296210499587486,5.0602270428451135,0.3935945851478285
305,sc222,R:HP628,0.0,0.015173767146896678,0.0022131276613171847,3.1804550552163193,0.490096053102065
306,sc222,R:HP630,0.0,0.015905001860406408,0.0019544340362948665,1.4335586510778666,0.44583207446656015
307,sc222,R:HP632,0.0,0.014440588085285665,0.0017625033072319902,5.983863019321143,0.4135135942895348
308,sc222,R:HP634,0.0,0.013649415851004477,0.001845080607286667,4.082741854357602,0.33355201162660486
309,sc222,R:HP636,0.0,0.014579638186077444,0.002000633185382373,2.5727060117980725,0.4295908799042585
310,sc222,R:HP638,0.0,0.015185656972453287,0.002196759546146389,0.6557156171744497,0.4879556607520819
311,sc222,R:HP640,0.0,0.014838760462550156,0.0024134636020704003,5.3189481705142825,0.44307902600091076
312,sc319,R:HP100,0.0,0.014641130724094484,0.0018386909199205566,3.587134632368247,0.4809343207233928
313,sc319,R:HP102,0.0,0.014503789263282453,0.0017475368326410343,2.4162958442209552,0.39044925956724225
314,sc319,R:HP104,0.0,0.014607246726651972,0.0017697447896218256,0.1025389190079795,0.39636998738927914
315,sc319,R:HP106,0.0,0.015077291707081351,0.0021138572524677054,4.446831378963001,0.4865965234209533
316,sc319,R:HP108,0.0,0.014966032338412453,0.0019581982583567335,2.6958952437794537,0.3956257642953513
317,sc319,R:HP110,0.0,0.014720360083898433,0.0020042126744457666,1.138500444811969,0.39790707196745195
318,sc319,R:HP112,0.0,0.014890351035450063,0.0019739644893458728,5.419491121637944,0.4253583837580122
319,sc319,R:HP114,0.0,0.015411915955690565,0.00292898488857127,3.642416682864227,0.5105470813074843
320,sc319,R:HP116,0.0,0.01560491428604367,0.0023151212429548622,2.025505836081724,0.47353200402548573
321,sc319,R:HP118,0.0,0.014788320482343263,0.0018562063288491424,0.19205389549791266,0.3708571949473474
322,sc319,R:HP120,0.0,0.014341037408102397,0.001801325560235104,4.756452048574623,0.43286580878595726
323,sc319,R:HP122,0.0,0.015908322859387824,0.0029098705263201946,3.0793106056355604,0.5825514509529126
324,sc319,R:HP124,0.0,0.01792441249638314,0.0025381311224390813,1.4232841492915198,0.40270023930746135
325,sc319,R:HP126,0.0,0.01723319142865709,0.002139374567100623,5.9383734642504065,0.31443769799914856
326,sc319,R:HP128,0.0,0.016176413675114857,0.0019637303033438595,4.200192884696214,0.33425647735467817
327,sc319,R:HP130,0.0,0.017354147156882504,0.0026109318858686744,2.3344956800584655,0.3939917318308416
328,sc319,R:HP202,0.0,0.020234613611458837,0.002870523777299944,0.7928070170260323,0.4876676148844834
329,sc319,R:HP204,0.0,0.020116386872564975,0.0025728004366587657,5.277384706816141,0.362335436430572
330,sc319,R:HP206,0.0,0.018917946128053115,0.0021189492080494533,3.594649926182823,0.33891298736642567
331,sc319,R:HP208,0.0,0.020356903565033422,0.002770485346821699,1.6424064910586091,0.32677172104216645
332,sc319,R:HP210,0.0,0.023137875251674083,0.0033588792855869503,0.14944516302958005,0.3896532380606297
333,sc319,R:HP212,0.0,0.022121666248577965,0.002803054346690551,4.62411947802764,0.2882007194219822
334,sc319,R:HP214,0.0,0.021434680361592608,0.0028162753306250907,3.1342513746516207,0.39856515256286545
335,sc319,R:HP216,0.0,0.02339488423352966,0.0028466901705607598,1.1247605280833481,0.32336551445312994
336,sc319,R:HP218,0.0,0.02718436911393042,0.00391717804325905,5.933158003240873,0.3427394941448264
337,sc319,R:HP220,0.0,0.026710217582516137,0.003463966519842686,4.150709026256968,0.2704846813109481
338,sc319,R:HP222,0.0,0.027586004056573216,0.0034866793682340647,2.7118556034873293,0.27488213242832094
339,sc319,R:HP224,0.0,0.02914986066145424,0.0035827584784073347,0.06015755726246233,0.2627947945837683
340,sc319,R:HP226,0.0,0.03283490819586694,0.0052974087075575785,5.957076848376189,0.28342769489139574
341,sc319,R:HP228,0.0,0.0339096875178463,0.0048070027207591775,3.3857370428633646,0.28239341531433615
342,sc319,R:HP230,0.0,0.03396010392850544,0.005340658127117664,1.6510490715773336,0.34571605818829326
343,sc319,R:HP232,0.0,0.03384395297410961,0.004528714568731851,0.8058744397021846,0.29596135767008935
344,sc319,R:HP302,0.0,0.03305419315464035,0.0038087368289707016,5.184453725220235,0.2410325660548754
345,sc319,R:HP304,0.0,0.03488601690021408,0.0044610568239534815,4.142364084398196,0.24100447749110002
346,sc319,R:HP306,0.0,0.03598688224005409,0.004299723994007254,2.8938088467735392,0.24089301401562055
347,sc319,R:HP308,0.0,0.03706209553501224,0.004872244860618361,1.3999804387086747,0.24211831883618115
348,sc319,R:HP310,0.0,0.0363754006060179,0.004661781659859634,5.57345125912347,0.2373033276944014
349,sc319,R:HP312,0.0,0.037049949535915686,0.005471784941632811,4.5728994363427224,0.2649096338915458
350,sc319,R:HP314,0.0,0.03633475301478175,0.004901959941438213,2.579150315018052,0.30668301711465323
351,sc319,R:HP316,0.0,0.033585427032513125,0.003856492717310574,0.36220814695744374,0.30729944485765825
352,sc319,R:HP318,0.0,0.0347468543981973,0.004003227623704093,6.102853626422798,0.2639448056750158
353,sc319,R:HP320,0.0,0.03634668174877189,0.004261734462519225,3.9121156118429683,0.24722761295835927
354,sc319,R:HP322,0.0,0.03722322341097669,0.004954510307448143,2.0413343387822196,0.25295518446026954
355,sc319,R:HP324,0.0,0.035454125158422806,0.003944142943105953,0.1181196772169425,0.2666703988474807
356,sc319,R:HP326,0.0,0.03477836699332049,0.004448960925962861,4.808055750178198,0.37697133414044404
357,sc319,R:HP328,0.0,0.038133315929052766,0.005925380182620499,3.5439402088292686,0.26536555933637573
358,sc319,R:HP330,0.0,0.038268801291683065,0.00567597477244047,1.3636741904742495,0.29648120310158377
359,sc319,R:HP332,0.0,0.03643674971565083,0.004932057904712838,6.096790349449893,0.4178587176779705
360,sc319,R:HP334,0.0,0.038025029289186614,0.004785753680598758,4.260675804855518,0.39829325496392237
361,sc319,R:HP336,0.0,0.03617231163040667,0.005723616281303935,2.6005933802768166,0.348901437741608
362,sc319,R:HP338,0.0,0.03455564828483054,0.004622795868984289,0.6153997046927124,0.2817472716899479
363,sc319,R:HP340,0.0,0.03419456622026907,0.004010041938224992,5.289455450064174,0.4063748742774847
364,sc319,R:HP400,0.0,0.03440496096613224,0.0038656655455290064,3.7607196117330175,0.38773549633678644
365,sc319,R:HP402,0.0,0.03341223670180135,0.0037469109520727457,2.196093353777349,0.377796990805715
366,sc319,R:HP404,0.0,0.03392638507581186,0.0038741174827334455,0.25963735738271554,0.379993359183783
367,sc319,R:HP406,0.0,0.03628694902819874,0.004071616087707416,4.8111942810416295,0.39304517294607716
368,sc319,R:HP408,0.0,0.034203348847006675,0.004029332155220868,3.2574666900973615,0.42457169476395373
369,sc319,R:HP410,0.0,0.03112584559261987,0.004469208046259849,1.5388558300532997,0.4423009701291065
370,sc319,R:HP412,0.0,0.030816214628328824,0.003983559839901802,5.927576826839056,0.40548223843668374
371,sc319,R:HP414,0.0,0.035108781988116185,0.003911946949391673,4.500672011140363,0.4247090925913483
372,sc319,R:HP416,0.0,0.03316343821251381,0.0038727411033421333,2.6724961830943177,0.4148832825097147
373,sc319,R:HP418,0.0,0.030091985296209017,0.004372286865979894,1.2360485891040058,0.43840111239404633
374,sc319,R:HP420,0.0,0.027156383365922795,0.003668932374955608,5.592081991974664,0.41266710079195973
375,sc319,R:HP422,0.0,0.025828868468917975,0.0032736141971927042,4.057771400984226,0.4357009931834936
376,sc319,R:HP424,0.0,0.025369084903396164,0.0030077878081042238,2.240992434490796,0.41535946718416816
377,sc319,R:HP426,0.0,0.024017013993207527,0.003359018725604527,0.691809999760902,0.4145934257263115
378,sc319,R:HP428,0.0,0.02197488477970002,0.0029884141168666977,5.088236935419831,0.4378643844796776
379,sc319,R:HP430,0.0,0.02142025139840988,0.0028389391666196334,3.4698004302772083,0.508392422482936
380,sc319,R:HP502,0.0,0.020622729507547916,0.0026205160955990515,1.8347144613400237,0.38205871124094043
381,sc319,R:HP504,0.0,0.019455070815888268,0.0030451929162508577,6.1563318799677615,0.41004176415908483
382,sc319,R:HP506,0.0,0.017881382716900155,0.002748502072520826,4.628984796332961,0.42776031388733166
383,sc319,R:HP508,0.0,0.017403017241764705,0.0029396999995026695,2.639430585018544,0.48550368643613134
384,sc319,R:HP510,0.0,0.016952921603421683,0.0028569024854359078,1.2848515202469895,0.5102293150027316
385,sc319,R:HP512,0.0,0.01699876998440347,0.0027466951144427434,5.566082352113161,0.42230401248665583
386,sc319,R:HP514,0.0,0.0160008867917666,0.002632561807819065,4.0565363567414074,0.4299329819565599
387,sc319,R:HP516,0.0,0.01582709689808331,0.0027867992547982294,2.1868336586458237,0.5001542834896235
388,sc319,R:HP518,0.0,0.015310785750248435,0.0028222720883215716,0.5774594258093508,0.527603193963993
389,sc319,R:HP520,0.0,0.015764864252262773,0.00262668504983886,5.246109226920797,0.3983923531433225
390,sc319,R:HP522,0.0,0.015602928085994928,0.002599568674920821,3.744264115571142,0.46700874830007316
391,sc319,R:HP524,0.0,0.015766292704769622,0.002584103030314196,1.2054220310489419,0.46413203159190697
392,sc319,R:HP526,0.0,0.015477710728575214,0.0027907320697900246,0.6486384433659353,0.4992637134628592
393,sc319,R:HP528,0.0,0.0161550132664263,0.0028332862643545833,4.588205560700109,0.4421591763885366
394,sc319,R:HP530,0.0,0.01611589216487391,0.0027116379375641906,2.695162112904972,0.42060396677573003
395,sc319,R:HP532,0.0,0.016004701462765458,0.002628620099702808,1.7479046826360423,0.47740561519788266
396,sc319,R:HP602,0.0,0.015380741798013515,0.001975778183733097,5.422812378248731,0.4638086033814195
397,sc319,R:HP604,0.0,0.015444983859354717,0.0019721690280970834,3.8300501948855237,0.48256586163101806
398,sc319,R:HP606,0.0,0.015375926174673864,0.001976898582997081,2.536044195867414,0.46405084174676653
399,sc319,R:HP608,0.0,0.015446770965390341,0.001989661833264765,1.3176076725377917,0.4870643698051148
400,sc319,R:HP610,0.0,0.015443861808664895,0.0019666951793912055,5.742961550364574,0.4852743149730134
401,sc319,R:HP612,0.0,0.016367550404597933,0.001975915127214784,4.674574718110895,0.4827288162595722
402,sc319,R:HP614,0.0,0.015910859765071023,0.0019450370013500862,3.3631079342018397,0.42165832556902955
403,sc319,R:HP616,0.0,0.015466472336489278,0.002432261811508016,0.5002594705691874,0.48694620654367976
404,sc319,R:HP618,0.0,0.015224143903175495,0.0026431008847786035,0.12463970064080307,0.46707471251666455
405,sc319,R:HP620,0.0,0.015604382279057378,0.002399774543266398,4.1053872583223905,0.48087973256418454
406,sc319,R:HP622,0.0,0.015614948036263959,0.0023732775337041274,2.4549426945405783,0.47983220304050117
407,sc319,R:HP624,0.0,0.014643970693900527,0.002439120974387173,0.33580484862498616,0.4696600324695766
408,sc319,R:HP626,0.0,0.014453077411310683,0.0025296210499587486,5.0602270428451135,0.3935945851478285
409,sc319,R:HP628,0.0,0.015173767146896678,0.0022131276613171847,3.1804550552163193,0.490096053102065
410,sc319,R:HP630,0.0,0.015905001860406408,0.0019544340362948665,1.4335586510778666,0.44583207446656015
411,sc319,R:HP632,0.0,0.014440588085285665,0.0017625033072319902,5.983863019321143,0.4135135942895348
412,sc319,R:HP634,0.0,0.013649415851004477,0.001845080607286667,4.082741854357602,0.33355201162660486
413,sc319,R:HP636,0.0,0.014579638186077444,0.002000633185382373,2.5727060117980725,0.4295908799042585
414,sc319,R:HP638,0.0,0.015185656972453287,0.002196759546146389,0.6557156171744497,0.4879556607520819
415,sc319,R:HP640,0.0,0.014838760462550156,0.0024134636020704003,5.3189481705142825,0.44307902600091076
416,sc321,R:HP100,0.0,0.014641130724094484,0.0018386909199205566,3.587134632368247,0.4809343207233928
417,sc321,R:HP102,0.0,0.014503789263282453,0.0017475368326410343,2.4162958442209552,0.39044925956724225
418,sc321,R:HP104,0.0,0.014607246726651972,0.0017697447896218256,0.1025389190079795,0.39636998738927914
419,sc321,R:HP106,0.0,0.015077291707081351,0.0021138572524677054,4.446831378963001,0.4865965234209533
420,sc321,R:HP108,0.0,0.014966032338412453,0.0019581982583567335,2.6958952437794537,0.3956257642953513
421,sc321,R:HP110,0.0,0.014720360083898433,0.0020042126744457666,1.138500444811969,0.39790707196745195
422,sc321,R:HP112,0.0,0.014890351035450063,0.0019739644893458728,5.419491121637944,0.4253583837580122
423,sc321,R:HP114,0.0,0.015411915955690565,0.00292898488857127,3.642416682864227,0.5105470813074843
424,sc321,R:HP116,0.0,0.01560491428604367,0.0023151212429548622,2.025505836081724,0.47353200402548573
425,sc321,R:HP118,0.0,0.014788320482343263,0.0018562063288491424,0.19205389549791266,0.3708571949473474
426,sc321,R:HP120,0.0,0.014341037408102397,0.001801325560235104,4.756452048574623,0.43286580878595726
427,sc321,R:HP122,0.0,0.015908322859387824,0.0029098705263201946,3.0793106056355604,0.5825514509529126
428,sc321,R:HP124,0.0,0.01792441249638314,0.0025381311224390813,1.4232841492915198,0.40270023930746135
429,sc321,R:HP126,0.0,0.01723319142865709,0.002139374567100623,5.9383734642504065,0.31443769799914856
430,sc321,R:HP128,0.0,0.016176413675114857,0.0019637303033438595,4.200192884696214,0.33425647735467817
431,sc321,R:HP130,0.0,0.017354147156882504,0.0026109318858686744,2.3344956800584655,0.3939917318308416
432,sc321,R:HP202,0.0,0.020234613611458837,0.002870523777299944,0.7928070170260323,0.4876676148844834
433,sc321,R:HP204,0.0,0.020116386872564975,0.0025728004366587657,5.277384706816141,0.362335436430572
434,sc321,R:HP206,0.0,0.018917946128053115,0.0021189492080494533,3.594649926182823,0.33891298736642567
435,sc321,R:HP208,0.0,0.020356903565033422,0.002770485346821699,1.6424064910586091,0.32677172104216645
436,sc321,R:HP210,0.0,0.023137875251674083,0.0033588792855869503,0.14944516302958005,0.3896532380606297
437,sc321,R:HP212,0.0,0.022121666248577965,0.002803054346690551,4.62411947802764,0.2882007194219822
438,sc321,R:HP214,0.0,0.021434680361592608,0.0028162753306250907,3.1342513746516207,0.39856515256286545
439,sc321,R:HP216,0.0,0.02339488423352966,0.0028466901705607598,1.1247605280833481,0.32336551445312994
440,sc321,R:HP218,0.0,0.02718436911393042,0.00391717804325905,5.933158003240873,0.3427394941448264
441,sc321,R:HP220,0.0,0.026710217582516137,0.003463966519842686,4.150709026256968,0.2704846813109481
442,sc321,R:HP222,0.0,0.027586004056573216,0.0034866793682340647,2.7118556034873293,0.27488213242832094
443,sc321,R:HP224,0.0,0.02914986066145424,0.0035827584784073347,0.06015755726246233,0.2627947945837683
444,sc321,R:HP226,0.0,0.03283490819586694,0.0052974087075575785,5.957076848376189,0.28342769489139574
445,sc321,R:HP228,0.0,0.0339096875178463,0.0048070027207591775,3.3857370428633646,0.28239341531433615
446,sc321,R:HP230,0.0,0.03396010392850544,0.005340658127117664,1.6510490715773336,0.34571605818829326
447,sc321,R:HP232,0.0,0.03384395297410961,0.004528714568731851,0.8058744397021846,0.29596135767008935
448,sc321,R:HP302,0.0,0.03305419315464035,0.0038087368289707016,5.184453725220235,0.2410325660548754
449,sc321,R:HP304,0.0,0.03488601690021408,0.0044610568239534815,4.142364084398196,0.24100447749110002
450,sc321,R:HP306,0.0,0.03598688224005409,0.004299723994007254,2.8938088467735392,0.24089301401562055
451,sc321,R:HP308,0.0,0.03706209553501224,0.004872244860618361,1.3999804387086747,0.24211831883618115
452,sc321,R:HP310,0.0,0.0363754006060179,0.004661781659859634,5.57345125912347,0.2373033276944014
453,sc321,R:HP312,0.0,0.037049949535915686,0.005471784941632811,4.5728994363427224,0.2649096338915458
454,sc321,R:HP314,0.0,0.03633475301478175,0.004901959941438213,2.579150315018052,0.30668301711465323
455,sc321,R:HP316,0.0,0.033585427032513125,0.003856492717310574,0.36220814695744374,0.30729944485765825
456,sc321,R:HP318,0.0,0.0347468543981973,0.004003227623704093,6.102853626422798,0.2639448056750158
457,sc321,R:HP320,0.0,0.03634668174877189,0.004261734462519225,3.9121156118429683,0.24722761295835927
458,sc321,R:HP322,0.0,0.03722322341097669,0.004954510307448143,2.0413343387822196,0.25295518446026954
459,sc321,R:HP324,0.0,0.035454125158422806,0.003944142943105953,0.1181196772169425,0.2666703988474807
460,sc321,R:HP326,0.0,0.03477836699332049,0.004448960925962861,4.808055750178198,0.37697133414044404
461,sc321,R:HP328,0.0,0.038133315929052766,0.005925380182620499,3.5439402088292686,0.26536555933637573
462,sc321,R:HP330,0.0,0.038268801291683065,0.00567597477244047,1.3636741904742495,0.29648120310158377
463,sc321,R:HP332,0.0,0.03643674971565083,0.004932057904712838,6.096790349449893,0.4178587176779705
464,sc321,R:HP334,0.0,0.038025029289186614,0.004785753680598758,4.260675804855518,0.39829325496392237
465,sc321,R:HP336,0.0,0.03617231163040667,0.005723616281303935,2.6005933802768166,0.348901437741608
466,sc321,R:HP338,0.0,0.03455564828483054,0.004622795868984289,0.6153997046927124,0.2817472716899479
467,sc321,R:HP340,0.0,0.03419456622026907,0.004010041938224992,5.289455450064174,0.4063748742774847
468,sc321,R:HP400,0.0,0.03440496096613224,0.0038656655455290064,3.7607196117330175,0.38773549633678644
469,sc321,R:HP402,0.0,0.03341223670180135,0.0037469109520727457,2.196093353777349,0.377796990805715
470,sc321,R:HP404,0.0,0.03392638507581186,0.0038741174827334455,0.25963735738271554,0.379993359183783
471,sc321,R:HP406,0.0,0.03628694902819874,0.004071616087707416,4.8111942810416295,0.39304517294607716
472,sc321,R:HP408,0.0,0.034203348847006675,0.004029332155220868,3.2574666900973615,0.42457169476395373
473,sc321,R:HP410,0.0,0.03112584559261987,0.004469208046259849,1.5388558300532997,0.4423009701291065
474,sc321,R:HP412,0.0,0.030816214628328824,0.003983559839901802,5.927576826839056,0.40548223843668374
475,sc321,R:HP414,0.0,0.035108781988116185,0.003911946949391673,4.500672011140363,0.4247090925913483
476,sc321,R:HP416,0.0,0.03316343821251381,0.0038727411033421333,2.6724961830943177,0.4148832825097147
477,sc321,R:HP418,0.0,0.030091985296209017,0.004372286865979894,1.2360485891040058,0.43840111239404633
478,sc321,R:HP420,0.0,0.027156383365922795,0.003668932374955608,5.592081991974664,0.41266710079195973
479,sc321,R:HP422,0.0,0.025828868468917975,0.0032736141971927042,4.057771400984226,0.4357009931834936
480,sc321,R:HP424,0.0,0.025369084903396164,0.0030077878081042238,2.240992434490796,0.41535946718416816
481,sc321,R:HP426,0.0,0.024017013993207527,0.003359018725604527,0.691809999760902,0.4145934257263115
482,sc321,R:HP428,0.0,0.02197488477970002,0.0029884141168666977,5.088236935419831,0.4378643844796776
483,sc321,R:HP430,0.0,0.02142025139840988,0.0028389391666196334,3.4698004302772083,0.508392422482936
484,sc321,R:HP502,0.0,0.020622729507547916,0.0026205160955990515,1.8347144613400237,0.38205871124094043
485,sc321,R:HP504,0.0,0.019455070815888268,0.0030451929162508577,6.1563318799677615,0.41004176415908483
486,sc321,R:HP506,0.0,0.017881382716900155,0.002748502072520826,4.628984796332961,0.42776031388733166
487,sc321,R:HP508,0.0,0.017403017241764705,0.0029396999995026695,2.639430585018544,0.48550368643613134
488,sc321,R:HP510,0.0,0.016952921603421683,0.0028569024854359078,1.2848515202469895,0.5102293150027316
489,sc321,R:HP512,0.0,0.01699876998440347,0.0027466951144427434,5.566082352113161,0.42230401248665583
490,sc321,R:HP514,0.0,0.0160008867917666,0.002632561807819065,4.0565363567414074,0.4299329819565599
491,sc321,R:HP516,0.0,0.01582709689808331,0.0027867992547982294,2.1868336586458237,0.5001542834896235
492,sc321,R:HP518,0.0,0.015310785750248435,0.0028222720883215716,0.5774594258093508,0.527603193963993
493,sc321,R:HP520,0.0,0.015764864252262773,0.00262668504983886,5.246109226920797,0.3983923531433225
494,sc321,R:HP522,0.0,0.015602928085994928,0.002599568674920821,3.744264115571142,0.46700874830007316
495,sc321,R:HP524,0.0,0.015766292704769622,0.002584103030314196,1.2054220310489419,0.46413203159190697
496,sc321,R:HP526,0.0,0.015477710728575214,0.0027907320697900246,0.6486384433659353,0.4992637134628592
497,sc321,R:HP528,0.0,0.0161550132664263,0.0028332862643545833,4.588205560700109,0.4421591763885366
498,sc321,R:HP530,0.0,0.01611589216487391,0.0027116379375641906,2.695162112904972,0.42060396677573003
499,sc321,R:HP532,0.0,0.016004701462765458,0.002628620099702808,1.7479046826360423,0.47740561519788266
500,sc321,R:HP602,0.0,0.015380741798013515,0.001975778183733097,5.422812378248731,0.4638086033814195
501,sc321,R:HP604,0.0,0.015444983859354717,0.0019721690280970834,3.8300501948855237,0.48256586163101806
502,sc321,R:HP606,0.0,0.015375926174673864,0.001976898582997081,2.536044195867414,0.46405084174676653
503,sc321,R:HP608,0.0,0.015446770965390341,0.001989661833264765,1.3176076725377917,0.4870643698051148
504,sc321,R:HP610,0.0,0.015443861808664895,0.0019666951793912055,5.742961550364574,0.4852743149730134
505,sc321,R:HP612,0.0,0.016367550404597933,0.001975915127214784,4.674574718110895,0.4827288162595722
506,sc321,R:HP614,0.0,0.015910859765071023,0.0019450370013500862,3.3631079342018397,0.42165832556902955
507,sc321,R:HP616,0.0,0.015466472336489278,0.002432261811508016,0.5002594705691874,0.48694620654367976
508,sc321,R:HP618,0.0,0.015224143903175495,0.0026431008847786035,0.12463970064080307,0.46707471251666455
509,sc321,R:HP620,0.0,0.015604382279057378,0.002399774543266398,4.1053872583223905,0.48087973256418454
510,sc321,R:HP622,0.0,0.015614948036263959,0.0023732775337041274,2.4549426945405783,0.47983220304050117
511,sc321,R:HP624,0.0,0.014643970693900527,0.002439120974387173,0.33580484862498616,0.4696600324695766
512,sc321,R:HP626,0.0,0.014453077411310683,0.0025296210499587486,5.0602270428451135,0.3935945851478285
513,sc321,R:HP628,0.0,0.015173767146896678,0.0022131276613171847,3.1804550552163193,0.490096053102065
514,sc321,R:HP630,0.0,0.015905001860406408,0.0019544340362948665,1.4335586510778666,0.44583207446656015
515,sc321,R:HP632,0.0,0.014440588085285665,0.0017625033072319902,5.983863019321143,0.4135135942895348
516,sc321,R:HP634,0.0,0.013649415851004477,0.001845080607286667,4.082741854357602,0.33355201162660486
517,sc321,R:HP636,0.0,0.014579638186077444,0.002000633185382373,2.5727060117980725,0.4295908799042585
518,sc321,R:HP638,0.0,0.015185656972453287,0.002196759546146389,0.6557156171744497,0.4879556607520819
519,sc321,R:HP640,0.0,0.014838760462550156,0.0024134636020704003,5.3189481705142825,0.44307902600091076
520,ss223,R:HP100,0.0,0.014641130724094484,0.0018386909199205566,3.587134632368247,0.4809343207233928
521,ss223,R:HP102,0.0,0.014503789263282453,0.0017475368326410343,2.4162958442209552,0.39044925956724225
522,ss223,R:HP104,0.0,0.014607246726651972,0.0017697447896218256,0.1025389190079795,0.39636998738927914
523,ss223,R:HP106,0.0,0.015077291707081351,0.0021138572524677054,4.446831378963001,0.4865965234209533
524,ss223,R:HP108,0.0,0.014966032338412453,0.0019581982583567335,2.6958952437794537,0.3956257642953513
525,ss223,R:HP110,0.0,0.014720360083898433,0.0020042126744457666,1.138500444811969,0.39790707196745195
526,ss223,R:HP112,0.0,0.014890351035450063,0.0019739644893458728,5.419491121637944,0.4253583837580122
527,ss223,R:HP114,0.0,0.015411915955690565,0.00292898488857127,3.642416682864227,0.5105470813074843
528,ss223,R:HP116,0.0,0.01560491428604367,0.0023151212429548622,2.025505836081724,0.47353200402548573
529,ss223,R:HP118,0.0,0.014788320482343263,0.0018562063288491424,0.19205389549791266,0.3708571949473474
530,ss223,R:HP120,0.0,0.014341037408102397,0.001801325560235104,4.756452048574623,0.43286580878595726
531,ss223,R:HP122,0.0,0.015908322859387824,0.0029098705263201946,3.0793106056355604,0.5825514509529126
532,ss223,R:HP124,0.0,0.01792441249638314,0.0025381311224390813,1.4232841492915198,0.40270023930746135
533,ss223,R:HP126,0.0,0.01723319142865709,0.002139374567100623,5.9383734642504065,0.31443769799914856
534,ss223,R:HP128,0.0,0.016176413675114857,0.0019637303033438595,4.200192884696214,0.33425647735467817
535,ss223,R:HP130,0.0,0.017354147156882504,0.0026109318858686744,2.3344956800584655,0.3939917318308416
536,ss223,R:HP202,0.0,0.020234613611458837,0.002870523777299944,0.7928070170260323,0.4876676148844834
537,ss223,R:HP204,0.0,0.020116386872564975,0.0025728004366587657,5.277384706816141,0.362335436430572
538,ss223,R:HP206,0.0,0.018917946128053115,0.0021189492080494533,3.594649926182823,0.33891298736642567
539,ss223,R:HP208,0.0,0.020356903565033422,0.002770485346821699,1.6424064910586091,0.32677172104216645
540,ss223,R:HP210,0.0,0.023137875251674083,0.0033588792855869503,0.14944516302958005,0.3896532380606297
541,ss223,R:HP212,0.0,0.022121666248577965,0.002803054346690551,4.62411947802764,0.2882007194219822
542,ss223,R:HP214,0.0,0.021434680361592608,0.0028162753306250907,3.1342513746516207,0.39856515256286545
543,ss223,R:HP216,0.0,0.02339488423352966,0.0028466901705607598,1.1247605280833481,0.32336551445312994
544,ss223,R:HP218,0.0,0.02718436911393042,0.00391717804325905,5.933158003240873,0.3427394941448264
545,ss223,R:HP220,0.0,0.026710217582516137,0.003463966519842686,4.150709026256968,0.2704846813109481
546,ss223,R:HP222,0.0,0.027586004056573216,0.0034866793682340647,2.7118556034873293,0.27488213242832094
547,ss223,R:HP224,0.0,0.02914986066145424,0.0035827584784073347,0.06015755726246233,0.2627947945837683
548,ss223,R:HP226,0.0,0.03283490819586694,0.0052974087075575785,5.957076848376189,0.28342769489139574
549,ss223,R:HP228,0.0,0.0339096875178463,0.0048070027207591775,3.3857370428633646,0.28239341531433615
550,ss223,R:HP230,0.0,0.03396010392850544,0.005340658127117664,1.6510490715773336,0.34571605818829326
551,ss223,R:HP232,0.0,0.03384395297410961,0.004528714568731851,0.8058744397021846,0.29596135767008935
552,ss223,R:HP302,0.0,0.03305419315464035,0.0038087368289707016,5.184453725220235,0.2410325660548754
553,ss223,R:HP304,0.0,0.03488601690021408,0.0044610568239534815,4.142364084398196,0.24100447749110002
554,ss223,R:HP306,0.0,0.03598688224005409,0.004299723994007254,2.8938088467735392,0.24089301401562055
555,ss223,R:HP308,0.0,0.03706209553501224,0.004872244860618361,1.3999804387086747,0.24211831883618115
556,ss223,R:HP310,0.0,0.0363754006060179,0.004661781659859634,5.57345125912347,0.2373033276944014
557,ss223,R:HP312,0.0,0.037049949535915686,0.005471784941632811,4.5728994363427224,0.2649096338915458
558,ss223,R:HP314,0.0,0.03633475301478175,0.004901959941438213,2.579150315018052,0.30668301711465323
559,ss223,R:HP316,0.0,0.033585427032513125,0.003856492717310574,0.36220814695744374,0.30729944485765825
560,ss223,R:HP318,0.0,0.0347468543981973,0.004003227623704093,6.102853626422798,0.2639448056750158
561,ss223,R:HP320,0.0,0.03634668174877189,0.004261734462519225,3.9121156118429683,0.24722761295835927
562,ss223,R:HP322,0.0,0.03722322341097669,0.004954510307448143,2.0413343387822196,0.25295518446026954
563,ss223,R:HP324,0.0,0.035454125158422806,0.003944142943105953,0.1181196772169425,0.2666703988474807
564,ss223,R:HP326,0.0,0.03477836699332049,0.004448960925962861,4.808055750178198,0.37697133414044404
565,ss223,R:HP328,0.0,0.038133315929052766,0.005925380182620499,3.5439402088292686,0.26536555933637573
566,ss223,R:HP330,0.0,0.038268801291683065,0.00567597477244047,1.3636741904742495,0.29648120310158377
567,ss223,R:HP332,0.0,0.03643674971565083,0.004932057904712838,6.096790349449893,0.4178587176779705
568,ss223,R:HP334,0.0,0.038025029289186614,0.004785753680598758,4.260675804855518,0.39829325496392237
